"data_size","cache_size","hit","miss"
942504,76985,7304177,158870
443697,34700,3371325,143551
223171,34,1785333,1
940992,218120,7303932,5884
996940,318292,7589183,68045
147730,6187,1147515,28138
457100,203,3655765,832
188814,48929,1446116,15467
521685,96275,4041127,36078
30482,2105,231999,9752
11491,5159,86706,63
728995,22531,5807101,2328
172077,43298,1279301,54017
783962,2134,6254972,14590
623492,13496,4737042,237398
530464,24905,4029000,189807
344740,15303,2623682,118935
527791,91775,4099920,30633
242140,1764,1852866,82490
925346,56213,7188349,158206
263271,32050,2073223,895
554925,315648,3884475,239277
398745,10978,3172623,6359
85790,54,629171,57095
610163,92250,4666738,122316
957988,211538,7436305,16061
52833,12642,400593,9429
735717,279051,5588569,18116
573754,9605,4358356,222071
911561,353092,6931049,8347
974981,18368,7500668,280812
807245,77,6033747,424136
597376,21425,4557104,200479
601415,25358,4608371,177591
222573,12418,1728955,39211
826142,265815,6326528,16793
258379,98816,1957596,10620
216788,7283,1683969,43052
831680,75768,6399226,178446
729843,191628,5564260,82856
511721,49278,3969135,75355
853091,131292,6621034,72402
187396,15474,1418391,65303
591077,39436,4582182,106998
752649,14967,5846726,159499
332935,54536,2580316,28628
743346,76,5533557,413135
582664,209370,4430055,21887
585356,118369,4456260,108219
301024,2966,2254060,151166
550773,119661,4269356,17167
557567,31464,4317979,111093
340303,167,2701487,20770
785813,27888,5995855,262761
911439,25396,7262327,3789
799538,248143,6073666,74495
707270,76,5658058,26
861163,129458,6591049,168797
331967,55722,2578762,21252
115419,109,888677,34566
667454,62975,5077985,198672
494124,30764,3828858,93370
828779,63177,6332659,234396
22357,2248,173158,3450
41155,173,329053,14
328732,50647,2553650,25559
662557,218015,4998674,83767
85804,13260,658132,15040
752939,163,5992933,30416
439711,32432,3297466,187790
787371,45,5724822,574101
879918,160918,6796202,82224
957062,14,6760303,896179
635123,13736,4927810,139438
747374,32172,5719850,226970
37966,4,303723,1
150248,2797,1198158,1029
298545,140,2361159,27061
710090,146597,5516134,17989
294953,7575,2348868,3181
827496,3998,6593827,22143
222929,65426,1697725,20281
373955,146304,2836935,8401
662945,57,5267507,35996
822466,51,6579658,19
258371,11659,2001013,54296
141736,18341,1100919,14628
909838,10885,7250270,17549
177448,50704,1363596,5284
947877,332067,7161764,89185
148024,4744,1136908,42540
11674,162,92966,264
372689,62776,2814439,104297
740089,105,5627330,293277
418035,584,3317190,26506
851598,110046,6512115,190623
748318,85,5603060,383399
417768,36719,3225962,79463
568056,10589,4527562,6297
666624,2045,5304975,25972
428595,51,3396406,32303
634303,85048,4927368,62008
993881,323373,7557502,70173
855770,56,6334314,511790
518966,19937,4031451,100340
356072,1821,2672268,174487
74664,14390,560730,22192
137526,3991,1094827,1390
70960,72,532179,35429
201017,32,1608101,3
313969,175,2510915,662
334927,44,2679369,3
168329,11,1346583,38
552853,98327,4197098,127399
108272,13,866150,13
783655,200580,5967353,101307
317056,88224,2420981,27243
983175,120,7727577,137703
802888,121272,6231080,70752
590015,7243,4708779,4098
111651,1114,888951,3143
741861,16972,5912083,5833
480822,187943,3656728,1905
151116,17922,1173838,17168
912789,20,7302235,57
442338,35415,3481630,21659
344508,164,2749581,6319
929974,25,6608307,831460
323901,80616,2467976,42616
58221,14431,438754,12583
477659,78,3564202,256992
881747,181735,6838992,33249
168438,3911,1268384,75209
588999,29,4711916,47
992034,86776,7555263,294233
183620,23556,1423364,22040
554914,149759,4231830,57723
686526,173527,5244140,74541
850412,360073,6411527,31696
609800,8240,4694752,175408
485302,43608,3700367,138441
273312,27214,2094873,64409
881706,7590,6740604,305454
752716,103,5706775,314850
947612,43269,7361300,176327
984518,3910,7440135,432099
402233,151,3201862,15851
433138,11594,3280095,173415
885259,24799,6995347,61926
345797,13,2439923,326440
147997,6700,1130605,46671
546755,164693,4144577,64770
395854,128051,2999627,39154
353400,109765,2705695,11740
675577,10,4754206,650400
671132,50968,5213478,104610
917953,40530,7288641,14453
114276,27,816156,98025
21151,5197,162632,1379
519577,57179,3965629,133808
515995,45184,4002332,80444
917868,166,7328675,14103
505175,27661,3948810,64929
737234,59,5897781,32
178731,1,1291425,138422
820118,131,6480640,80173
509091,64,4072658,6
778703,295017,5931447,3160
380042,10079,2875488,154769
730141,174475,5557853,108800
418579,102911,3188922,56799
634308,34,5074400,30
309068,124,2432909,39511
249434,46351,1937577,11544
220711,79389,1683611,2688
337874,40,2433302,269650
464344,32,3714708,12
325660,25312,2557567,22401
918909,57,6773241,577974
923431,1414,6964893,421141
168998,3,1282376,69605
564357,113361,4378078,23417
273612,60,2046087,142749
516589,10130,4122376,206
47326,16415,357934,4259
718549,11500,5406512,330380
293003,6355,2335910,1759
785057,136,6206164,74156
145814,25856,1116722,23934
816546,151,6497807,34410
537594,84,4032811,267857
657200,25164,5131462,100974
632696,97,4769721,291750
995557,62410,7580246,321800
51139,12055,392189,4868
679381,354047,5068442,12559
326203,2562,2485988,121074
881719,50301,6719824,283627
97508,38170,731147,10747
270836,56056,2102216,8416
326293,28638,2549052,32654
479855,150,3796798,41892
94986,21896,733486,4506
429691,115474,3268660,53394
756910,59770,5808159,187351
259135,35005,1961567,76508
639466,43,4623805,491880
577115,136946,4406934,73040
575892,44,4607074,18
223225,974,1772344,12482
224446,8763,1712082,74723
589694,8395,4486106,223051
216264,31264,1670436,28412
33885,675,263135,7270
351835,10,2474958,339712
520240,170927,3980530,10463
295556,7908,2294137,62403
704843,75654,5470917,92173
744158,822,5577941,374501
936475,337347,6986184,168269
812431,154,6447184,52110
178244,10004,1372125,43823
995024,186335,7607576,166281
444312,115726,3408323,30447
68227,18663,518505,8648
901912,59781,6890566,264949
183715,58722,1409532,1466
400388,39116,3161286,2702
511942,138670,3894928,61938
334921,94119,2384822,200427
186662,10,1491223,2063
24028,6,190417,1801
913962,9776,7294341,7579
927049,182322,7195593,38477
559121,222528,4240896,9544
397331,19520,3072191,86937
699188,187,5578669,14648
232184,21,1857446,5
48613,7330,370126,11448
554168,125,4361447,71772
420287,39324,3320471,2501
697403,23724,5481418,74082
486952,159358,3733655,2603
523266,170170,3769990,245968
645763,239543,4922966,3595
762204,9711,6079516,8405
19882,170,158851,35
352380,124629,2670823,23588
204612,17,1447910,188969
945923,32632,7467780,66972
878287,56291,6548833,421172
164109,3062,1254386,55424
998277,211644,7754893,19679
304873,62794,2352029,24161
56552,7238,439222,5956
873880,111706,6663185,216149
630640,54665,4887200,103255
85195,174,681208,178
886902,327867,6761571,5778
30417,4180,236173,2983
776900,178717,6035185,1298
231183,24740,1796584,28140
997529,171327,7685030,123875
652104,104503,5058464,53865
475835,2,3545207,261471
893809,71312,6935257,143903
61989,1954,493566,392
898461,71,7187564,53
263805,11664,2010622,88154
753672,231957,5700629,96790
222786,6760,1730610,44918
811090,10,6481947,6763
122902,12583,936575,34058
32782,162,261326,768
896450,119854,6957893,93853
272762,27683,2122488,31925
247591,4379,1975265,1084
363551,73580,2784403,50425
640858,237777,4869505,19582
716197,14826,5562707,152043
290348,28163,2268564,26057
182983,39681,1421373,2810
90887,26775,698637,1684
965646,23,7725063,82
523645,20302,4099493,69365
319430,2871,2545644,6925
935774,144422,7269291,72479
785979,4222,6099613,183997
123959,130,979250,12292
87261,2085,694072,1931
991784,285012,7553019,96241
358973,73054,2768926,29804
586786,78332,4471856,144100
759944,270798,5807843,911
28894,1315,224429,5408
100742,32394,762146,11396
554641,82900,4246504,107724
461601,97153,3504045,91610
849275,75,6794094,31
945311,41584,7520300,604
916797,78044,6975114,281218
355754,23716,2763568,58748
521759,82208,4053110,38754
139415,1,1009098,106221
777700,148705,6041393,31502
423648,11452,3238954,138778
112118,4,872198,24742
522746,11377,4050868,119723
651574,121,5113776,98695
850017,86,6423649,376401
162931,11,1303392,45
237858,29387,1869433,4044
241737,73786,1814723,45387
836674,67574,6492084,133734
384096,29547,2939257,103964
664870,9301,5305751,3908
921077,74,7368519,23
527763,69,4222024,11
85842,11733,657475,17528
141500,66902,1057605,7493
331217,73594,2571030,5112
247817,10138,1877058,95340
834381,187794,6363321,123933
63873,9111,496091,5782
369310,38728,2911286,4466
598185,32485,4553711,199284
332720,108349,2549300,4111
558407,57970,4250258,159028
884593,182826,6870408,23510
896413,82605,6915741,172958
665863,113819,5088839,124246
645615,95124,4925119,144677
57846,15333,435799,11636
254657,1926,2028624,6706
895971,277847,6823471,66450
511793,116001,3908418,69925
283403,58099,2181836,27289
900473,22473,6995114,186197
611012,317432,4555744,14920
875435,205813,6271886,525781
745223,231901,5655393,74490
865755,12849,6909550,3641
110434,24416,857180,1876
180878,36535,1365613,44876
352233,32409,2736172,49283
580818,98820,4487757,59967
571324,148750,4379652,42190
728812,257198,5564334,8964
586281,7,4659784,30457
802768,42225,6230087,149832
375484,667,2978955,24250
775586,614,6156465,47609
955915,145220,7278367,223733
182448,1779,1455333,2472
966125,27789,7368562,332649
448873,84220,3430807,75957
53805,2777,410882,16781
836426,18802,6665601,7005
44178,4031,343131,6262
248379,1355,1982031,3646
251745,73992,1912642,27326
761719,35,6093655,62
722929,12400,5762273,8759
189074,37372,1462689,12531
365020,50292,2766034,103834
141843,18588,1077046,39110
499334,17,3526712,467943
508503,19562,3899841,148621
514717,148239,3837598,131899
33348,9420,255803,1561
644149,42707,4509043,601442
281782,5244,2169684,79328
921689,23262,7345592,4658
929204,30719,6924856,478057
746991,66645,5678617,230666
412974,49398,3208059,46335
375074,196,2996742,3654
473674,12732,3599734,176926
87806,8667,662757,31024
975552,110049,7459929,234438
408661,85620,3068370,115298
612684,16,4901415,41
76026,22663,576903,8642
12063,2304,84441,9759
550571,85667,4268231,50670
909527,24243,7172064,79909
798005,20,6383936,84
31923,1555,247388,6441
376825,7912,2927175,79513
611769,36370,4746370,111412
964689,66,7717422,24
765188,151813,5843447,126244
826949,199,6614580,813
437856,36,3502807,5
402059,120327,3061700,34445
551121,155337,4180823,72808
724755,116984,5519240,161816
876657,27,7013167,62
773409,168,6175303,11801
497008,16,3976016,32
977829,121361,7590010,111261
791109,4841,6032784,291247
180007,2783,1431576,5697
856451,126,6734738,116744
733422,9657,5853374,4345
811344,83527,6211582,195643
430019,145,3411301,28706
19603,2902,151671,2251
741510,114156,5653584,164340
933446,173,7464972,2423
398784,59002,3044191,87079
802907,105422,6128826,189008
794820,171897,5799231,387432
932779,42461,7240064,179707
852399,60185,6615635,143372
252937,41036,1919800,62660
781677,255283,5973424,24709
464384,24137,3607388,83547
954305,22429,7603706,8305
257478,13,2059792,19
688933,35196,5441241,35027
609636,34,4877004,50
78293,10414,608135,7795
199133,39412,1533886,19766
330556,73345,2561840,9263
836810,151,6656932,37397
861281,180072,6493597,216579
373791,94,2846822,143412
807806,38471,6153698,270279
381342,8640,2946073,96023
718478,168253,5571544,8027
878999,23599,6916251,92142
938602,22364,7317501,168951
231114,6091,1838871,3950
78277,15636,603189,7391
675269,29420,5156190,216542
223168,1685,1771949,11710
143112,723,1141848,2325
791684,51230,6144057,138185
970867,4632,7734366,27938
355443,2860,2722708,117976
336047,38564,2608392,41420
659450,29811,5024686,221103
221089,20977,1701312,46423
913002,16012,7286683,1321
796483,21100,6122113,228651
925879,31,7406907,94
915205,185385,6962825,173430
554596,65,4135954,300749
118692,1006,945812,2718
448038,63589,3436909,83806
456067,9697,3452343,186496
476951,55,3815545,8
526890,23122,4025704,166294
681774,146767,5278972,28453
537873,147525,4118069,37390
315715,69582,2389982,66156
152126,8461,1179337,29210
11462,4,89202,2490
637782,116,4999224,102916
588371,129156,4564553,13259
133121,1536,1060356,3076
958825,15177,7371837,283586
481812,58,3854426,12
781433,164622,6054001,32841
923605,29212,7221560,138068
405676,33025,3211834,549
285706,26245,2186319,73084
202883,100593,1517847,4624
640946,115353,4894403,117812
884960,37,7079571,72
92135,1016,733195,2869
498764,24495,3814389,151228
34556,4361,268347,3740
561498,15,4491927,42
75496,16783,565730,21455
651537,26741,5079502,106053
718327,271200,5473555,1861
777099,71394,6030722,114676
500738,29676,3908783,67445
66104,8162,499866,20804
787094,46,6296683,23
671340,11,4736084,634625
764661,642624,5352627,122037
329250,10,2630479,3511
225576,6638,1745262,52708
986404,133282,7522869,235081
335027,25848,2498190,156178
365285,47943,2823120,51217
151620,35673,1168124,9163
953756,22856,7600146,7046
347011,63460,2631656,80972
963052,22925,7674014,7477
583648,98589,4533904,36691
330376,1335,2633614,8059
670728,1633,5042351,321840
829255,20734,6421054,192252
20428,2228,158561,2635
35774,5588,274656,5948
594365,37406,4698920,18594
595016,65024,4622193,72911
762925,14495,5802130,286775
308424,91541,2346933,28918
83588,20,590852,77832
81070,30291,617560,709
51246,219,407853,1896
262514,6440,2092132,1540
321788,1800,2560789,11715
636853,115721,4866347,112756
891372,16391,7109344,5241
560371,6325,4471899,4744
879152,171370,6696126,165720
926197,5,6522198,887373
657974,3704,5046639,213449
707165,1826,5487443,168051
156401,40444,1201534,9230
125476,21,1003786,1
125954,1738,972284,33610
130834,13914,961923,70835
48063,1261,371623,11620
496422,28638,3880877,61861
46478,658,360729,10437
241528,47,1757293,174884
570133,31,4561011,22
96377,12178,748609,10229
531717,77906,4054045,121785
201591,15078,1551986,45664
752754,28560,5841576,151896
121675,10822,934989,27589
772036,177476,5897362,101450
873196,260706,6652118,72744
153759,5911,1159477,64684
707653,186977,5402958,71289
119366,11721,926483,16724
380925,94905,2897424,55071
62524,1073,485654,13465
379315,72947,2874542,87031
857628,250742,6536685,73597
697002,9410,5554024,12582
365979,32530,2781559,113743
326511,98509,2504033,9546
34323,5635,264220,4729
26992,505,209660,5771
110890,29,882531,4560
976022,24142,7328646,455388
618475,204796,4710329,32675
299769,106,2291946,106100
871275,36,6246211,723953
379612,6628,3029464,804
193670,67711,1473008,8641
87454,6247,678778,14607
99394,10372,743946,40834
748151,30199,5740846,214163
525638,7511,4188502,9091
677005,136691,5170749,108600
800314,273827,6092211,36474
486565,159415,3724251,8854
850755,106478,6593954,105608
648044,50,4736786,447516
894845,133524,6922366,102870
54605,72,405522,31246
912076,84,7296499,25
445298,71091,3375082,116211
447431,42528,3473078,63842
844787,34,6758183,79
870607,160409,6598573,205874
13589,1,98426,10285
250528,10315,1917270,76639
222326,45906,1727062,5640
580350,18691,4477587,146522
982039,209914,7628683,17715
789147,33901,5992675,286600
382041,153949,2898434,3945
340303,44105,2641535,36784
720675,147610,5590290,27500
427016,2469,3407815,5844
444873,125077,3401878,32029
103441,7574,781527,38427
937673,151001,7075313,275070
969947,15643,7740707,3226
536626,40206,4168588,84214
609146,10,4868180,4978
753881,19898,5856297,154853
404644,3773,3223090,10289
60708,501,471536,13627
65178,3812,506265,11347
195742,19401,1514553,31982
342698,20,2741549,15
447366,4155,3411715,163058
227240,30085,1763890,23945
333335,56153,2562323,48204
786527,318193,5959698,14325
991776,91966,7674826,167416
861444,295465,6560879,35208
669831,91897,5203479,63272
443512,1668,3536308,10120
188517,21131,1469309,17696
702402,31,5619155,30
942472,198131,7187042,154603
801262,19350,6169240,221506
682041,15178,5439877,1273
859799,144,6805359,72889
202658,4927,1574271,42066
567130,220987,4152600,163453
211628,43863,1643941,5220
418033,34391,3194280,115593
596683,26604,4651735,95125
693183,29653,5374384,141427
412052,42265,3200875,53276
257046,35,2056324,9
268195,73070,2046240,26250
856922,105513,6656783,93080
912842,198569,7089880,14287
42465,767,338543,410
685288,106658,5231596,144050
320852,38823,2525666,2327
749342,200,5989295,5241
651595,192622,4961962,58176
